phonebridgeId:ID(PhoneBridge),source_db,patient_id:long,phone_norm,phone_type,rc_call_count:float,campaign_count:float,campaigns_contacted,primary_campaign,:LABEL
RADQ:1011193:7028868813,RADQ,1011193,7028868813,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1011195:7708446574,RADP,1011195,7708446574,patient,0.0,0.0,,,PhoneBridge
RADP:1011195:7069386831,RADP,1011195,7069386831,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1011197:8178083671,RASFA,1011197,8178083671,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1011200:8655331843,RADR,1011200,8655331843,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1011201:5137304273,RADT,1011201,5137304273,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1011205:2145910938,RADM,1011205,2145910938,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1011209:8177586254,RADM,1011209,8177586254,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1011212:7026618248,RADQ,1011212,7026618248,patient,0.0,0.0,,,PhoneBridge
RADQ:1011212:7754806688,RADQ,1011212,7754806688,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1011215:4079126773,PXP,1011215,4079126773,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1011219:7257287376,WRAD,1011219,7257287376,patient,0.0,0.0,,,PhoneBridge
WRAD:1011219:7024317262,WRAD,1011219,7024317262,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1011220:7756421572,WRAD,1011220,7756421572,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1011222:4078250558,RADZ,1011222,4078250558,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1011226:7704985983,RADI,1011226,7704985983,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1011230:7253813386,RADQ,1011230,7253813386,patient,0.0,0.0,,,PhoneBridge
RADQ:1011230:7755319101,RADQ,1011230,7755319101,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1011233:3055211892,RADZ,1011233,3055211892,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1011235:9019299107,RADS,1011235,9019299107,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1011238:5612664357,ESR,1011238,5612664357,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1011239:9549455855,PXP,1011239,9549455855,patient,0.0,0.0,,,PhoneBridge
PXP:1011239:9545753715,PXP,1011239,9545753715,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1011242:7068405019,RADI,1011242,7068405019,patient,0.0,0.0,,,PhoneBridge
RADI:1011242:6789748694,RADI,1011242,6789748694,cell,0.0,0.0,,,PhoneBridge
RADI:1011242:9125001729,RADI,1011242,9125001729,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1011246:9012086353,RADG,1011246,9012086353,patient,0.0,0.0,,,PhoneBridge
RADG:1011246:9316090607,RADG,1011246,9316090607,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1011250:7133701533,SAPA,1011250,7133701533,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1011251:7136973660,GSIA,1011251,7136973660,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1011255:9376224308,RADI2,1011255,9376224308,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1011261:4235509506,RADS,1011261,4235509506,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1011264:7759915428,RADQ,1011264,7759915428,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1011268:9316856138,NRAA,1011268,9316856138,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1011269:4196560702,RADI2,1011269,4196560702,patient,0.0,0.0,,,PhoneBridge
RADI2:1011269:2167744102,RADI2,1011269,2167744102,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1011270:4233852134,NRA,1011270,4233852134,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1011272:4079137348,CIRPA,1011272,4079137348,responsible_party,1.0,1.0,ESR,ESR,PhoneBridge
RADP:1011275:9128810021,RADP,1011275,9128810021,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1011278:9042030202,CIRPA,1011278,9042030202,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1011281:6147833006,ACRB,1011281,6147833006,patient,0.0,0.0,,,PhoneBridge
ACRB:1011281:6146805389,ACRB,1011281,6146805389,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1011285:8137427492,RADE,1011285,8137427492,responsible_party,1.0,1.0,NRA,NRA,PhoneBridge
ACRB:1011289:4193696016,ACRB,1011289,4193696016,patient,0.0,0.0,,,PhoneBridge
ACRB:1011289:9377941349,ACRB,1011289,9377941349,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1011289:5136743949,ACRB,1011289,5136743949,responsible_party_cell,0.0,0.0,,,PhoneBridge
PMR:1011290:9017284183,PMR,1011290,9017284183,patient,0.0,0.0,,,PhoneBridge
PMR:1011290:9312795371,PMR,1011290,9312795371,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1011291:8653827396,NRA,1011291,8653827396,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1011293:9548482165,ESR,1011293,9548482165,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1011297:5136606903,RADI2,1011297,5136606903,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1011298:4238435616,NRAA,1011298,4238435616,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1011301:8176325238,IAI,1011301,8176325238,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1011304:9376144283,RADT,1011304,9376144283,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1011305:9015655948,RADG,1011305,9015655948,patient,0.0,0.0,,,PhoneBridge
CIRPA:1011306:8133401512,CIRPA,1011306,8133401512,patient,0.0,0.0,,,PhoneBridge
CIRPA:1011306:3058748950,CIRPA,1011306,3058748950,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1011308:2105781648,RADB,1011308,2105781648,patient,0.0,0.0,,,PhoneBridge
RADB:1011308:9723453864,RADB,1011308,9723453864,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1011310:8657742135,RADG,1011310,8657742135,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1011312:5123850651,SAPA,1011312,5123850651,patient,0.0,0.0,,,PhoneBridge
SAPA:1011312:2102045803,SAPA,1011312,2102045803,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1011316:9315210503,RADG,1011316,9315210503,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1011319:5135864411,ACRB,1011319,5135864411,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1011322:9318571969,RADS,1011322,9318571969,responsible_party,1.0,1.0,ESR,ESR,PhoneBridge
WRAD:1011325:7759585812,WRAD,1011325,7759585812,patient,0.0,0.0,,,PhoneBridge
WRAD:1011325:7025653686,WRAD,1011325,7025653686,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1011328:9312137978,RADG,1011328,9312137978,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1011330:5135212632,RADC,1011330,5135212632,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1011334:6147658108,ACR,1011334,6147658108,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1011335:7134039914,RASFA,1011335,7134039914,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011338:4196089381,CRC,1011338,4196089381,patient,0.0,0.0,,,PhoneBridge
CRC:1011338:3304204607,CRC,1011338,3304204607,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1011339:9014770461,MRB,1011339,9014770461,patient,0.0,0.0,,,PhoneBridge
MRB:1011339:6153083015,MRB,1011339,6153083015,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1011343:4239364344,MRB,1011343,4239364344,patient,0.0,0.0,,,PhoneBridge
MRB:1011343:9016479395,MRB,1011343,9016479395,cell,0.0,0.0,,,PhoneBridge
MRB:1011343:9015065453,MRB,1011343,9015065453,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1011347:9319920057,RADG,1011347,9319920057,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1011350:6782178786,RADI,1011350,6782178786,patient,0.0,0.0,,,PhoneBridge
RADI:1011350:7068113572,RADI,1011350,7068113572,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1011353:4043125126,GRH,1011353,4043125126,cell,0.0,0.0,,,PhoneBridge
RADC:1011357:2169674306,RADC,1011357,2169674306,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1011360:8134732098,CIRPA,1011360,8134732098,patient,0.0,0.0,,,PhoneBridge
CIRPA:1011360:4075756248,CIRPA,1011360,4075756248,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1011364:2107019662,RADS2,1011364,2107019662,patient,0.0,0.0,,,PhoneBridge
RADX:1011365:5122818038,RADX,1011365,5122818038,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1011366:4236113239,NRAA,1011366,4236113239,responsible_party,1.0,1.0,TRI,TRI,PhoneBridge
WRAD:1011370:7755278190,WRAD,1011370,7755278190,patient,0.0,0.0,,,PhoneBridge
WRAD:1011370:7253650569,WRAD,1011370,7253650569,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1011373:8657324036,RADG,1011373,8657324036,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1011375:8174872189,RADX,1011375,8174872189,patient,0.0,0.0,,,PhoneBridge
RADX:1011375:2144755370,RADX,1011375,2144755370,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1011379:8657196268,NRA,1011379,8657196268,patient,0.0,0.0,,,PhoneBridge
NRA:1011379:9013853635,NRA,1011379,9013853635,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1011381:2168020692,RADI2,1011381,2168020692,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1011383:8658132704,TRI,1011383,8658132704,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1011385:9315637550,NRA,1011385,9315637550,cell,0.0,0.0,,,PhoneBridge
NRA:1011385:4233909345,NRA,1011385,4233909345,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1011388:9019342238,NRAA,1011388,9019342238,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1011392:5126851187,RASFA,1011392,5126851187,patient,0.0,0.0,,,PhoneBridge
RASFA:1011392:8172292394,RASFA,1011392,8172292394,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1011396:2103092523,RADX,1011396,2103092523,patient,0.0,0.0,,,PhoneBridge
RADX:1011396:5128934194,RADX,1011396,5128934194,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1011398:2147898554,RADX,1011398,2147898554,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1011402:9727600949,RADB,1011402,9727600949,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1011405:9012832339,RADA,1011405,9012832339,patient,0.0,0.0,,,PhoneBridge
RADA:1011405:9018921253,RADA,1011405,9018921253,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1011408:9726526193,RADM,1011408,9726526193,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1011411:4786556326,RADD,1011411,4786556326,patient,0.0,0.0,,,PhoneBridge
RADD:1011411:7704655210,RADD,1011411,7704655210,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1011415:9319970507,RADS,1011415,9319970507,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1011418:7707345163,RADI,1011418,7707345163,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1011420:8172910742,RASFA,1011420,8172910742,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1011421:6149851293,RADT,1011421,6149851293,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1011423:9722421722,RASFA,1011423,9722421722,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011426:6145871280,CRC,1011426,6145871280,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1011427:4074244799,RADJ,1011427,4074244799,patient,0.0,0.0,,,PhoneBridge
RADJ:1011427:5616313076,RADJ,1011427,5616313076,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1011427:9042425435,RADJ,1011427,9042425435,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADE:1011428:3055587885,RADE,1011428,3055587885,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1011430:6154875771,NRA,1011430,6154875771,cell,0.0,0.0,,,PhoneBridge
NRA:1011430:4237273708,NRA,1011430,4237273708,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1011434:2165594273,ACR,1011434,2165594273,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1011438:9012642128,NRA,1011438,9012642128,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1011441:5138166224,RADC,1011441,5138166224,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1011443:9548156174,ESR,1011443,9548156174,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1011447:9376532051,RADN,1011447,9376532051,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1011451:6148667457,RADY,1011451,6148667457,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1011452:9729869746,RADS2,1011452,9729869746,patient,0.0,0.0,,,PhoneBridge
RADS2:1011452:5129085017,RADS2,1011452,5129085017,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1011455:9019792659,MRB,1011455,9019792659,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1011458:3059425979,RADZ,1011458,3059425979,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1011460:9317838990,NRA,1011460,9317838990,patient,0.0,0.0,,,PhoneBridge
NRA:1011460:8658203022,NRA,1011460,8658203022,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1011463:8135565183,RADZ,1011463,8135565183,patient,0.0,0.0,,,PhoneBridge
RADZ:1011463:4073433904,RADZ,1011463,4073433904,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011464:9373792990,CRC,1011464,9373792990,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1011465:8172460427,RASFA,1011465,8172460427,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1011470:5123624228,SAPA,1011470,5123624228,patient,0.0,0.0,,,PhoneBridge
SAPA:1011470:7139332530,SAPA,1011470,7139332530,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1011474:8172646029,IAI,1011474,8172646029,cell,0.0,0.0,,,PhoneBridge
IAI:1011474:2109319452,IAI,1011474,2109319452,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1011478:4045076413,GRH,1011478,4045076413,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1011483:7134736709,RADH,1011483,7134736709,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1011486:3309801365,RADI2,1011486,3309801365,patient,0.0,0.0,,,PhoneBridge
RADI2:1011486:2167159593,RADI2,1011486,2167159593,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1011487:5127127885,RADH,1011487,5127127885,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1011490:3307835063,ACRB,1011490,3307835063,patient,0.0,0.0,,,PhoneBridge
ACRB:1011490:5132400494,ACRB,1011490,5132400494,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1011491:5614610519,RADO,1011491,5614610519,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1011499:4078533317,CIRPA,1011499,4078533317,patient,0.0,0.0,,,PhoneBridge
RADE:1011500:8135532725,RADE,1011500,8135532725,patient,0.0,0.0,,,PhoneBridge
RADE:1011500:4073916470,RADE,1011500,4073916470,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1011504:3303810940,RADN,1011504,3303810940,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1011507:3057668814,RADO,1011507,3057668814,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1011509:9013395118,RADS,1011509,9013395118,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1011511:5613488881,RADZ,1011511,5613488881,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1011513:9124408514,GRH,1011513,9124408514,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011514:9378313378,CRC,1011514,9378313378,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1011517:2165584508,ACRB,1011517,2165584508,patient,0.0,0.0,,,PhoneBridge
ACRB:1011517:5137474733,ACRB,1011517,5137474733,cell,0.0,0.0,,,PhoneBridge
ACRB:1011517:4192309021,ACRB,1011517,4192309021,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1011519:2167095526,RADY,1011519,2167095526,patient,0.0,0.0,,,PhoneBridge
RADY:1011519:9378909622,RADY,1011519,9378909622,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011523:4195291964,CRC,1011523,4195291964,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1011526:3054795903,RADE,1011526,3054795903,patient,0.0,0.0,,,PhoneBridge
RADE:1011526:3054076561,RADE,1011526,3054076561,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1011527:5135807695,ACRB,1011527,5135807695,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1011529:6156585814,RADR,1011529,6156585814,patient,0.0,0.0,,,PhoneBridge
RADR:1011529:6157600583,RADR,1011529,6157600583,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1011532:2107705219,SAPA,1011532,2107705219,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1011534:2144675199,SAPA,1011534,2144675199,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1011537:5124371410,GSIA,1011537,5124371410,patient,0.0,0.0,,,PhoneBridge
GSIA:1011537:8173749912,GSIA,1011537,8173749912,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1011540:4042340366,RADI,1011540,4042340366,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1011541:9317862789,RADS,1011541,9317862789,patient,0.0,0.0,,,PhoneBridge
RADS:1011541:4239661641,RADS,1011541,4239661641,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1011543:2143958217,RADH,1011543,2143958217,patient,0.0,0.0,,,PhoneBridge
RADH:1011543:7135424511,RADH,1011543,7135424511,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011546:6142275675,CRC,1011546,6142275675,patient,0.0,0.0,,,PhoneBridge
CRC:1011546:5138588609,CRC,1011546,5138588609,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1011547:5619326728,CIRPA,1011547,5619326728,patient,0.0,0.0,,,PhoneBridge
CIRPA:1011547:5617717122,CIRPA,1011547,5617717122,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1011550:8658827640,MRB,1011550,8658827640,patient,0.0,0.0,,,PhoneBridge
MRB:1011550:4239540995,MRB,1011550,4239540995,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1011553:4235825035,MRB,1011553,4235825035,responsible_party,1.0,1.0,IAI,IAI,PhoneBridge
ACRB:1011555:6144407760,ACRB,1011555,6144407760,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011559:9376356825,CRC,1011559,9376356825,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1011562:8656569604,RADS,1011562,8656569604,patient,0.0,0.0,,,PhoneBridge
RADS:1011562:4237972053,RADS,1011562,4237972053,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1011565:6783923533,RADK,1011565,6783923533,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1011568:9046362216,RADE,1011568,9046362216,patient,0.0,0.0,,,PhoneBridge
RADE:1011568:9049532291,RADE,1011568,9049532291,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1011569:3309362888,ACRB,1011569,3309362888,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1011570:8138042604,RADZ,1011570,8138042604,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1011574:9729971902,IAI,1011574,9729971902,patient,0.0,0.0,,,PhoneBridge
RADE:1011577:3057041228,RADE,1011577,3057041228,responsible_party,1.0,1.0,ACR,ACR,PhoneBridge
ESR:1011581:3053015488,ESR,1011581,3053015488,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1011581:3056802381,ESR,1011581,3056802381,responsible_party_cell,0.0,0.0,,,PhoneBridge
SAPA:1011583:2105427484,SAPA,1011583,2105427484,patient,0.0,0.0,,,PhoneBridge
SAPA:1011583:2146756184,SAPA,1011583,2146756184,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1011585:7137151910,GSIA,1011585,7137151910,patient,0.0,0.0,,,PhoneBridge
GSIA:1011585:9723030681,GSIA,1011585,9723030681,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1011586:7259914958,RADQ,1011586,7259914958,patient,0.0,0.0,,,PhoneBridge
RADQ:1011586:7753216107,RADQ,1011586,7753216107,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1011588:4786984798,RADK,1011588,4786984798,responsible_party,0.0,0.0,,,PhoneBridge
RADU:1011589:4078347351,RADU,1011589,4078347351,patient,0.0,0.0,,,PhoneBridge
RADU:1011589:9549128215,RADU,1011589,9549128215,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1011593:7138561436,SMED,1011593,7138561436,patient,0.0,0.0,,,PhoneBridge
SMED:1011593:9724165038,SMED,1011593,9724165038,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1011597:7027667238,WRAD,1011597,7027667238,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1011599:2163735091,ACRB,1011599,2163735091,patient,0.0,0.0,,,PhoneBridge
ACRB:1011599:5136576481,ACRB,1011599,5136576481,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011600:6146432729,CRC,1011600,6146432729,responsible_party,1.0,1.0,MRB,MRB,PhoneBridge
RADS:1011603:9017866907,RADS,1011603,9017866907,patient,0.0,0.0,,,PhoneBridge
RADS:1011603:8654234386,RADS,1011603,8654234386,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1011606:4197687798,RADN,1011606,4197687798,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1011610:8139526169,RADE,1011610,8139526169,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1011613:4789995381,RADK,1011613,4789995381,patient,0.0,0.0,,,PhoneBridge
RADK:1011613:9123015282,RADK,1011613,9123015282,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1011617:7135269814,IAI,1011617,7135269814,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1011620:3052598049,RADO,1011620,3052598049,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1011622:4784699372,RADI,1011622,4784699372,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1011624:8177860120,RASFA,1011624,8177860120,patient,1.0,1.0,CRC,CRC,PhoneBridge
RASFA:1011624:2107985516,RASFA,1011624,2107985516,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1011626:7137895008,GSIA,1011626,7137895008,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1011627:9016467908,TRI,1011627,9016467908,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1011628:5134959756,RADC,1011628,5134959756,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1011630:6152760391,RADR,1011630,6152760391,responsible_party,1.0,1.0,TRI,TRI,PhoneBridge
GRH:1011633:4043246163,GRH,1011633,4043246163,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1011635:8175470086,SMED,1011635,8175470086,patient,0.0,0.0,,,PhoneBridge
SMED:1011635:7138980367,SMED,1011635,7138980367,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1011637:6149872636,RADN,1011637,6149872636,patient,0.0,0.0,,,PhoneBridge
RADN:1011637:9375927561,RADN,1011637,9375927561,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1011639:5125348196,RADS2,1011639,5125348196,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1011640:9047730148,RADO,1011640,9047730148,patient,0.0,0.0,,,PhoneBridge
RADO:1011640:5613500091,RADO,1011640,5613500091,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1011644:5125778588,RADH,1011644,5125778588,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1011647:4238700541,RADR,1011647,4238700541,responsible_party,1.0,1.0,IAI,IAI,PhoneBridge
RADM:1011650:9728315808,RADM,1011650,9728315808,patient,0.0,0.0,,,PhoneBridge
RADM:1011650:8172412818,RADM,1011650,8172412818,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1011653:8134929711,RADO,1011653,8134929711,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1011656:8135333126,ESR,1011656,8135333126,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1011660:2169740476,RADI2,1011660,2169740476,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1011661:7135162761,SAPA,1011661,7135162761,patient,0.0,0.0,,,PhoneBridge
SAPA:1011661:7133619853,SAPA,1011661,7133619853,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1011664:4074883530,ESR,1011664,4074883530,patient,0.0,0.0,,,PhoneBridge
ESR:1011664:9546058690,ESR,1011664,9546058690,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1011666:8657861290,NRA,1011666,8657861290,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1011670:9545184779,RADE,1011670,9545184779,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1011673:2108212412,RADM,1011673,2108212412,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1011675:9123255408,RADI,1011675,9123255408,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1011678:4194994593,RADN,1011678,4194994593,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1011686:2103842668,RADX,1011686,2103842668,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1011687:2146464917,RADX,1011687,2146464917,patient,0.0,0.0,,,PhoneBridge
RADX:1011687:2144009425,RADX,1011687,2144009425,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1011689:7252841309,RADF,1011689,7252841309,patient,0.0,0.0,,,PhoneBridge
RADF:1011689:7756518971,RADF,1011689,7756518971,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1011691:8174912211,RADH,1011691,8174912211,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1011694:6158144610,MRB,1011694,6158144610,patient,0.0,0.0,,,PhoneBridge
MRB:1011694:4239240756,MRB,1011694,4239240756,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1011698:3057355790,RADO,1011698,3057355790,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1011701:4787396224,GRH,1011701,4787396224,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1011704:9042874044,ESR,1011704,9042874044,patient,0.0,0.0,,,PhoneBridge
ESR:1011704:3057467740,ESR,1011704,3057467740,cell,0.0,0.0,,,PhoneBridge
ESR:1011704:8134731506,ESR,1011704,8134731506,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1011708:9542893737,RADJ,1011708,9542893737,patient,0.0,0.0,,,PhoneBridge
WRAD:1011712:7753023886,WRAD,1011712,7753023886,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1011716:8658245814,MRB,1011716,8658245814,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1011718:2167870642,RADC,1011718,2167870642,patient,0.0,0.0,,,PhoneBridge
RADS:1011720:8655765940,RADS,1011720,8655765940,patient,0.0,0.0,,,PhoneBridge
RADS:1011720:9013996641,RADS,1011720,9013996641,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1011721:6782752275,GRH,1011721,6782752275,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1011726:9049351961,RADJ,1011726,9049351961,patient,0.0,0.0,,,PhoneBridge
RADJ:1011726:9543469778,RADJ,1011726,9543469778,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1011728:9724708955,SAPA,1011728,9724708955,responsible_party,0.0,0.0,,,PhoneBridge
