rccallId:ID(RCCall),campaign_name,skill_name,agent_name,team_name,start_date,pre_queue:int,in_queue:int,agent_time:int,acw_time:int,total_time:int,abandon_time:int,abandon,sla:int,disp_name,hold_time:int,ani_norm,rc_attributable:boolean,tags,:LABEL
593000003478,GSIA,SAPA English,Amanda Johnson,RCM Offshore,2025-09-03,21,13,785,83,902,0,N,1,Disconnected,56,7827448783,True,,RCCall
593000003479,GRH,Inbound Main,Jennifer Lee,Team Gamma,2026-02-06,273,25,1102,99,1499,0,N,0,Answering Machine,36,3408228993,True,,RCCall
593000003480,CRC,NRA English,Amanda Johnson,Collections North,2026-02-22,240,14,893,15,1162,0,N,1,Disconnected,56,9676202704,True,Repeat Caller,RCCall
593000003481,SMED,PMR English,Christopher Martinez,Collections North,2025-07-07,227,8,720,34,989,0,N,1,Disconnected,39,6338864234,True,First Time Call,RCCall
593000003482,IAI,Outbound Collection,Sarah Thompson,PXP - Sagility,2026-02-25,247,25,1094,41,1407,0,N,0,Payment Collected,54,9459439633,True,,RCCall
593000003483,NRAA,SAPA English,David Chen,Team Gamma,2025-07-26,83,3,213,113,412,0,N,1,Resolved,35,5631252592,True,Repeat Caller,RCCall
593000003484,CRC,SAPA English,Nicole Brown,Collections South,2026-03-26,85,18,329,40,472,0,N,1,Callback Scheduled,8,3113835476,True,,RCCall
593000003485,GSIA,CRC English,Jennifer Lee,Collections North,2025-11-28,76,9,1002,57,1144,0,N,1,Wrong Number,16,8208812890,True,Escalation,RCCall
593000003486,SAPA,NRA English,Ashley Wilson,RCM Offshore,2026-04-08,283,1,617,114,1015,0,N,1,Promise to Pay,57,9132475802,True,First Time Call,RCCall
593000003487,NRA,PMR English,Ashley Wilson,Team Beta,2025-09-20,79,13,166,33,291,0,N,1,Resolved,53,5615950332,False,Repeat Caller,RCCall
593000003488,CRC,PMR English,Ashley Wilson,Team Gamma,2026-04-19,96,28,327,3,454,0,N,0,Payment Collected,48,2961608551,True,Escalation,RCCall
593000003489,TRI,IAI English,Brandon Smith,Team Alpha,2026-03-07,164,20,161,105,450,0,N,1,Answering Machine,37,4670547811,True,Repeat Caller,RCCall
593000003490,NRAA,SAPA English,Maria Santos,Team Beta,2025-09-18,125,26,217,101,469,0,N,0,Disconnected,49,6530197428,True,Repeat Caller,RCCall
593000003491,MRB,Inbound Main,Ashley Wilson,Team Gamma,2026-03-03,35,13,539,101,688,0,N,1,No Answer,59,5933569700,True,,RCCall
593000003492,ACR,NRA English,David Chen,Collections South,2025-09-25,289,29,904,106,1328,0,N,0,Payment Collected,1,5031780541,True,First Time Call,RCCall
593000003493,SMED,SAPA English,Michael Rivera,Team Beta,2025-10-06,259,3,868,84,1214,0,N,1,Wrong Number,7,8945732059,True,Repeat Caller,RCCall
593000003494,TRI,IAI English,Maria Santos,Team Alpha,2025-12-29,266,7,872,90,1235,0,N,1,Disconnected,17,9695256778,True,Escalation,RCCall
593000003495,GRH,Outbound Collection,Nicole Brown,Team Alpha,2025-06-22,274,19,964,32,1289,0,N,1,Wrong Number,37,3771664312,True,Escalation,RCCall
593000003496,ACR,Inbound Main,Jerome Viloria,Team Gamma,2026-04-10,117,3,931,91,1142,0,N,1,Resolved,55,5853471681,True,Repeat Caller,RCCall
593000003497,PMR,SAPA English,Brandon Smith,Team Beta,2025-06-25,76,7,187,54,324,0,N,1,Payment Collected,8,3418917230,True,,RCCall
593000003498,SMED,SAPA English,Nicole Brown,PXP - Sagility,2025-11-21,106,28,808,82,1024,0,N,0,Disconnected,13,4904516727,True,,RCCall
593000003499,SAPA,Inbound Main,Brandon Smith,Team Alpha,2026-02-04,71,9,528,62,670,0,N,1,Payment Collected,51,5742250440,True,,RCCall
593000003500,RASFA,CRC English,Brandon Smith,Team Alpha,2025-08-14,2,3,802,48,855,0,N,1,Wrong Number,9,9630526953,True,Repeat Caller,RCCall
593000003501,RASFA,Espanol,David Chen,RCM Offshore,2026-03-18,287,21,850,98,1256,0,N,0,Resolved,46,5589084207,True,,RCCall
593000003502,SAPA,Espanol,Robert Garcia,Team Beta,2025-10-21,276,26,260,66,628,0,N,0,Disconnected,26,6550024743,True,,RCCall
593000003503,RASFA,Espanol,Amanda Johnson,Team Alpha,2025-12-20,197,21,517,15,750,0,N,0,Answering Machine,51,6160643189,True,First Time Call,RCCall
593000003504,PMR,Outbound Collection,David Chen,PXP - Sagility,2026-04-03,233,27,550,56,866,0,N,0,Answering Machine,49,9721244565,True,Escalation,RCCall
593000003505,ACRB,Inbound Main,Brandon Smith,Collections North,2025-08-06,55,13,1166,26,1260,0,N,1,Left Message,53,2866584009,True,Repeat Caller,RCCall
593000003506,NRAA,Espanol,Robert Garcia,RCM Offshore,2025-08-29,245,27,724,118,1114,0,N,0,Answering Machine,52,2731177282,True,Escalation,RCCall
593000003507,SMED,SAPA English,Jerome Viloria,PXP - Sagility,2025-07-03,277,5,749,49,1080,0,N,1,Payment Collected,25,2029168429,True,,RCCall
593000003508,ACR,Inbound Main,Nicole Brown,Team Beta,2026-04-29,239,11,376,18,644,0,N,1,Promise to Pay,32,4703460585,True,,RCCall
593000003509,SAPA,CRC English,David Chen,RCM Offshore,2026-01-19,246,12,596,65,919,0,N,1,Disconnected,55,5842237615,True,,RCCall
593000003510,NRAA,Outbound Collection,David Chen,Collections North,2025-10-31,66,7,345,104,522,0,N,1,Answering Machine,3,2993059318,True,,RCCall
593000003511,CRC,Inbound Main,Nicole Brown,PXP - Sagility,2026-03-21,211,5,584,44,844,0,N,1,Answering Machine,41,8712011397,True,First Time Call,RCCall
593000003512,NRAA,CRC English,Christopher Martinez,PXP - Sagility,2025-10-29,164,1,968,78,1211,0,N,1,Payment Collected,50,2248267870,True,,RCCall
593000003513,PXP,PMR English,Sarah Thompson,RCM Offshore,2026-02-14,269,18,689,60,1036,0,N,1,Disconnected,29,6839524173,True,Repeat Caller,RCCall
593000003514,GSIA,PMR English,Jerome Viloria,Team Alpha,2025-08-03,185,25,620,98,928,0,N,0,Disconnected,38,7173607080,True,Repeat Caller,RCCall
593000003515,PXP,PMR English,Maria Santos,Team Alpha,2025-08-27,168,28,512,55,763,0,N,0,Callback Scheduled,20,6688916901,True,Repeat Caller,RCCall
593000003516,SMED,CRC English,Michael Rivera,Collections South,2025-10-26,104,18,817,13,952,0,N,1,Patient Refused,27,3245943017,True,First Time Call,RCCall
593000003517,GSIA,Outbound Collection,Ashley Wilson,Collections North,2025-10-29,184,28,748,82,1042,6,Y,0,No Answer,27,4883445784,True,,RCCall
593000003518,NRAA,Espanol,Christopher Martinez,PXP - Sagility,2025-05-11,260,1,71,29,361,0,N,1,Wrong Number,0,2825769994,True,Repeat Caller,RCCall
593000003519,ACRB,SAPA English,Maria Santos,RCM Offshore,2025-12-20,179,0,523,5,707,0,N,1,Disconnected,30,4325479024,True,Escalation,RCCall
593000003520,PXP,Espanol,Jerome Viloria,Collections North,2025-10-01,4,0,890,46,940,0,N,1,Patient Refused,49,5906889723,True,Escalation,RCCall
593000003521,PMR,PMR English,Michael Rivera,RCM Offshore,2025-07-19,290,18,132,47,487,0,N,1,No Answer,57,2314875232,True,,RCCall
593000003522,ESR,Outbound Collection,Ashley Wilson,Team Gamma,2025-09-13,10,28,820,0,858,0,N,0,In Queue,29,9467188020,True,,RCCall
593000003523,SMED,CRC English,Sarah Thompson,Team Beta,2025-06-19,251,15,1103,77,1446,0,N,1,Promise to Pay,52,8813082931,True,Escalation,RCCall
593000003524,IAI,PMR English,Sarah Thompson,PXP - Sagility,2026-03-18,201,12,1100,11,1324,174,Y,1,Payment Collected,13,2492414729,True,Escalation,RCCall
593000003525,TRI,IAI English,Christopher Martinez,Collections South,2025-09-08,176,11,317,9,513,0,N,1,Payment Collected,24,7992866920,True,,RCCall
593000003526,GSIA,NRA English,David Chen,Team Beta,2026-03-09,19,9,126,101,255,0,N,1,Disconnected,55,4629632049,True,Escalation,RCCall
593000003527,RASFA,SAPA English,Amanda Johnson,RCM Offshore,2025-10-12,234,7,248,119,608,0,N,1,Payment Collected,54,3693064572,True,Escalation,RCCall
593000003528,SMED,Inbound Main,Jennifer Lee,PXP - Sagility,2025-10-11,166,9,687,88,950,0,N,1,Disconnected,58,2565711375,True,,RCCall
593000003529,GSIA,CRC English,Michael Rivera,PXP - Sagility,2025-06-19,186,4,440,21,651,0,N,1,Callback Scheduled,29,7292641908,True,Escalation,RCCall
593000003530,RASFA,Inbound Main,Robert Garcia,Collections South,2025-09-28,154,7,1080,102,1343,0,N,1,Wrong Number,41,8053195894,True,,RCCall
593000003531,IAI,SAPA English,Nicole Brown,PXP - Sagility,2026-02-24,46,27,239,109,421,0,N,0,Payment Collected,44,3573553969,True,Repeat Caller,RCCall
593000003532,PMR,Espanol,Jerome Viloria,Team Gamma,2026-02-02,99,4,67,101,271,77,Y,1,Resolved,24,5995127236,True,First Time Call,RCCall
593000003533,IAI,PMR English,Ashley Wilson,Team Beta,2026-04-25,261,27,745,61,1094,40,Y,0,Answering Machine,32,4919317200,True,First Time Call,RCCall
593000003534,SAPA,CRC English,Brandon Smith,Team Alpha,2026-01-14,151,18,934,13,1116,0,N,1,Patient Refused,52,4269799412,True,Repeat Caller,RCCall
593000003535,RASFA,Espanol,Jerome Viloria,Team Alpha,2025-12-14,203,7,415,43,668,0,N,1,Disconnected,45,3337316595,True,Escalation,RCCall
593000003536,CRC,IAI English,Ashley Wilson,Collections North,2025-09-30,27,8,916,16,967,18,Y,1,Wrong Number,48,7781229808,True,,RCCall
593000003537,GRH,Espanol,Maria Santos,RCM Offshore,2026-03-28,247,22,574,84,927,227,Y,0,Answering Machine,2,4031280396,True,,RCCall
593000003538,TRI,IAI English,Michael Rivera,Collections North,2025-12-30,271,20,487,91,869,0,N,1,Answering Machine,42,6679587444,True,First Time Call,RCCall
593000003539,CRC,PMR English,David Chen,RCM Offshore,2026-04-28,90,25,402,100,617,0,N,0,Wrong Number,0,3465393337,True,Escalation,RCCall
593000003540,CRC,IAI English,Michael Rivera,Team Alpha,2026-01-02,158,9,237,67,471,0,N,1,Payment Collected,14,7280226740,True,,RCCall
593000003541,ACR,Espanol,Brandon Smith,Collections South,2025-12-21,6,15,415,21,457,0,N,1,In Queue,15,3637797380,True,,RCCall
593000003542,ESR,IAI English,Sarah Thompson,Team Alpha,2025-06-12,290,22,510,111,933,0,N,0,Callback Scheduled,42,9173208833,True,Escalation,RCCall
593000003543,GSIA,CRC English,Michael Rivera,Team Gamma,2025-05-12,213,29,266,114,622,0,N,0,Disconnected,24,4009436750,True,Escalation,RCCall
593000003544,GRH,NRA English,Amanda Johnson,RCM Offshore,2025-08-20,157,3,1131,85,1376,0,N,1,Left Message,36,5255958031,True,First Time Call,RCCall
593000003545,PXP,SAPA English,Jerome Viloria,Team Alpha,2025-10-22,125,23,1168,60,1376,0,N,0,In Queue,17,6792752072,True,,RCCall
593000003546,NRAA,NRA English,Jennifer Lee,Collections South,2025-10-04,119,27,1164,86,1396,106,Y,0,Resolved,3,3210822842,True,Repeat Caller,RCCall
593000003547,PMR,Inbound Main,Maria Santos,Team Beta,2025-05-24,150,10,669,59,888,93,Y,1,Answering Machine,52,3326108549,True,First Time Call,RCCall
593000003548,ACRB,NRA English,Jerome Viloria,Collections North,2026-04-07,189,11,309,17,526,0,N,1,Resolved,13,3485763976,True,,RCCall
593000003549,NRAA,NRA English,Amanda Johnson,Collections North,2025-09-27,82,15,213,119,429,0,N,1,Left Message,10,4463556241,True,,RCCall
593000003550,ACRB,Inbound Main,Ashley Wilson,Collections South,2025-12-05,207,7,462,104,780,0,N,1,Patient Refused,31,5141172168,True,First Time Call,RCCall
593000003551,NRA,CRC English,Robert Garcia,PXP - Sagility,2025-08-14,82,12,396,24,514,0,N,1,Patient Refused,30,2737025779,True,Repeat Caller,RCCall
593000003552,ESR,CRC English,Maria Santos,Team Beta,2025-06-10,193,11,66,107,377,0,N,1,No Answer,16,9996673792,True,,RCCall
593000003553,GRH,SAPA English,Jerome Viloria,PXP - Sagility,2025-11-08,198,14,774,20,1006,0,N,1,Patient Refused,26,4219371293,True,Escalation,RCCall
593000003554,NRAA,NRA English,Amanda Johnson,Team Alpha,2025-11-28,92,18,1100,11,1221,14,Y,1,Left Message,2,3720567867,True,Repeat Caller,RCCall
593000003555,CRC,SAPA English,Amanda Johnson,Team Beta,2026-04-17,40,4,211,37,292,0,N,1,Left Message,26,7716621364,True,Repeat Caller,RCCall
593000003556,TRI,Inbound Main,Sarah Thompson,PXP - Sagility,2025-08-09,123,27,834,95,1079,12,Y,0,No Answer,44,4155424153,True,,RCCall
593000003557,RASFA,CRC English,Robert Garcia,Team Alpha,2025-09-27,246,6,326,42,620,0,N,1,Wrong Number,47,9126268406,True,,RCCall
593000003558,SAPA,Outbound Collection,Amanda Johnson,Collections South,2025-08-11,55,17,955,40,1067,26,Y,1,Callback Scheduled,13,8023122189,True,Repeat Caller,RCCall
593000003559,ACR,PMR English,Michael Rivera,RCM Offshore,2026-01-21,260,0,890,105,1255,0,N,1,Left Message,16,3060357486,True,Escalation,RCCall
593000003560,PXP,Espanol,Ashley Wilson,Collections North,2026-04-15,58,2,977,51,1088,0,N,1,Promise to Pay,45,5350476911,True,Escalation,RCCall
593000003561,MRB,NRA English,Christopher Martinez,Collections South,2025-08-14,133,16,408,94,651,0,N,1,Callback Scheduled,42,4869174117,True,,RCCall
593000003562,NRA,NRA English,Maria Santos,Team Alpha,2026-04-19,81,13,738,28,860,0,N,1,Patient Refused,12,7221476872,True,First Time Call,RCCall
593000003563,RASFA,Outbound Collection,Robert Garcia,PXP - Sagility,2026-02-28,97,10,280,79,466,0,N,1,Resolved,50,6761880551,True,Repeat Caller,RCCall
593000003564,ESR,Outbound Collection,Jerome Viloria,Team Gamma,2026-02-27,259,26,1122,55,1462,0,N,0,Callback Scheduled,23,2000179226,True,Escalation,RCCall
593000003565,IAI,CRC English,Maria Santos,Collections North,2026-02-04,82,24,788,24,918,0,N,0,Resolved,48,3337204473,False,First Time Call,RCCall
593000003566,TRI,Inbound Main,Sarah Thompson,RCM Offshore,2026-02-14,178,1,778,77,1034,0,N,1,Wrong Number,4,8368615857,True,,RCCall
593000003567,ACRB,CRC English,Christopher Martinez,Collections South,2025-06-28,67,8,1133,49,1257,24,Y,1,Left Message,15,5448523856,True,,RCCall
593000003568,PMR,SAPA English,Ashley Wilson,Team Alpha,2025-05-31,88,22,1077,50,1237,0,N,0,Left Message,45,3464920368,True,Repeat Caller,RCCall
593000003569,ACRB,PMR English,Sarah Thompson,Team Alpha,2026-04-30,149,11,1172,74,1406,0,N,1,Wrong Number,16,3048090819,True,First Time Call,RCCall
593000003570,MRB,CRC English,David Chen,Team Alpha,2026-04-11,17,4,1177,102,1300,0,N,1,Left Message,39,8252949369,True,First Time Call,RCCall
593000003571,SMED,SAPA English,Maria Santos,PXP - Sagility,2025-11-29,88,1,1093,32,1214,0,N,1,Disconnected,20,4088542152,True,First Time Call,RCCall
593000003572,GSIA,IAI English,David Chen,RCM Offshore,2025-09-08,201,18,1153,77,1449,0,N,1,Callback Scheduled,33,8707663431,True,,RCCall
593000003573,GRH,SAPA English,Michael Rivera,RCM Offshore,2025-06-04,202,20,154,104,480,0,N,1,No Answer,42,4539427038,True,First Time Call,RCCall
593000003574,ACRB,Espanol,David Chen,Team Alpha,2026-01-21,128,28,125,111,392,0,N,0,Disconnected,57,2151536645,True,Escalation,RCCall
593000003575,IAI,IAI English,Jerome Viloria,Collections North,2025-08-04,33,7,365,73,478,0,N,1,Answering Machine,35,8117013146,True,,RCCall
593000003576,PXP,IAI English,Nicole Brown,Team Beta,2025-06-01,243,8,344,95,690,0,N,1,Resolved,37,2213827909,True,First Time Call,RCCall
593000003577,MRB,CRC English,Christopher Martinez,PXP - Sagility,2025-05-04,24,10,836,91,961,0,N,1,Resolved,27,9238950962,True,First Time Call,RCCall
593000003578,ESR,Espanol,Amanda Johnson,Collections North,2025-05-15,128,3,173,114,418,0,N,1,Wrong Number,45,4536204894,True,Escalation,RCCall
593000003579,GSIA,SAPA English,Amanda Johnson,Collections North,2025-08-04,211,4,302,31,548,0,N,1,No Answer,2,8192799517,True,First Time Call,RCCall
593000003580,RASFA,Outbound Collection,Nicole Brown,Collections North,2026-02-28,64,29,87,113,293,0,N,0,Promise to Pay,11,6144602764,True,Escalation,RCCall
593000003581,GRH,PMR English,Amanda Johnson,Collections North,2025-10-28,167,15,1172,24,1378,0,N,1,Resolved,45,7515126942,True,,RCCall
593000003582,RASFA,CRC English,Michael Rivera,Team Beta,2026-04-22,254,27,1086,20,1387,0,N,0,In Queue,33,9187346452,True,Escalation,RCCall
593000003583,GRH,IAI English,Jennifer Lee,Collections North,2025-05-27,279,29,391,83,782,0,N,0,Disconnected,21,6550234748,True,Repeat Caller,RCCall
593000003584,GSIA,Espanol,Nicole Brown,Collections North,2026-01-29,148,15,780,40,983,0,N,1,Callback Scheduled,45,9494443414,True,Escalation,RCCall
593000003585,GRH,IAI English,Nicole Brown,Team Alpha,2026-02-15,75,22,94,97,288,51,Y,0,Patient Refused,25,6438156168,True,,RCCall
593000003586,PMR,Outbound Collection,Robert Garcia,PXP - Sagility,2025-08-27,21,29,820,26,896,0,N,0,No Answer,23,5245958230,True,,RCCall
593000003587,CRC,Outbound Collection,Brandon Smith,PXP - Sagility,2025-06-04,263,21,513,34,831,0,N,0,Resolved,15,8759144809,True,Repeat Caller,RCCall
593000003588,PMR,Outbound Collection,Brandon Smith,Collections South,2025-05-01,281,2,494,14,791,0,N,1,Left Message,55,7738848739,True,,RCCall
593000003589,ESR,SAPA English,Nicole Brown,PXP - Sagility,2025-06-21,291,0,996,58,1345,0,N,1,Patient Refused,57,8585467246,True,First Time Call,RCCall
593000003590,NRA,IAI English,Robert Garcia,Team Gamma,2025-05-31,7,23,1042,42,1114,0,N,0,Callback Scheduled,41,4549764202,True,,RCCall
593000003591,IAI,IAI English,Nicole Brown,Collections South,2025-10-23,286,28,395,57,766,0,N,0,Resolved,19,8492946365,True,First Time Call,RCCall
593000003592,IAI,IAI English,Michael Rivera,Collections North,2026-04-24,257,6,425,50,738,0,N,1,Patient Refused,24,3846838492,True,,RCCall
593000003593,SAPA,IAI English,Ashley Wilson,Team Alpha,2025-10-02,226,2,216,94,538,0,N,1,Resolved,0,3447556370,True,Repeat Caller,RCCall
593000003594,GSIA,SAPA English,Ashley Wilson,Team Beta,2025-11-16,199,6,869,14,1088,0,N,1,Resolved,50,9455270339,True,,RCCall
593000003595,CRC,Outbound Collection,Maria Santos,RCM Offshore,2026-02-26,2,15,280,70,367,0,N,1,In Queue,11,4698312283,True,Escalation,RCCall
593000003596,ESR,Outbound Collection,Robert Garcia,Collections North,2025-11-20,58,15,909,6,988,0,N,1,In Queue,40,5462980865,True,Repeat Caller,RCCall
593000003597,CRC,SAPA English,Sarah Thompson,PXP - Sagility,2025-10-05,8,7,544,18,577,0,N,1,Callback Scheduled,49,3143537785,True,First Time Call,RCCall
593000003598,MRB,CRC English,Sarah Thompson,Team Beta,2025-09-16,159,19,968,6,1152,0,N,1,Promise to Pay,44,5590177293,True,Escalation,RCCall
593000003599,ACRB,CRC English,Jerome Viloria,Collections North,2026-03-12,119,0,939,114,1172,0,N,1,Answering Machine,1,8693466699,True,Repeat Caller,RCCall
593000003600,MRB,IAI English,Jennifer Lee,Collections South,2025-12-28,211,1,147,92,451,0,N,1,No Answer,44,3017489901,True,First Time Call,RCCall
593000003601,SAPA,Inbound Main,Robert Garcia,Team Gamma,2025-12-08,19,27,652,59,757,0,N,0,Left Message,13,8404923583,True,Escalation,RCCall
593000003602,TRI,Espanol,Robert Garcia,Team Beta,2025-05-13,281,13,738,55,1087,251,Y,1,Payment Collected,58,9955521486,True,,RCCall
593000003603,GRH,Espanol,Jennifer Lee,RCM Offshore,2025-07-02,123,15,934,55,1127,0,N,1,In Queue,26,9097154745,True,,RCCall
593000003604,RASFA,Espanol,Amanda Johnson,Team Alpha,2025-08-23,139,29,904,63,1135,0,N,0,Payment Collected,3,4542309957,True,Repeat Caller,RCCall
593000003605,NRA,Espanol,Jennifer Lee,Collections South,2025-09-15,5,25,416,78,524,0,N,0,Answering Machine,0,3943175075,True,Repeat Caller,RCCall
593000003606,GRH,SAPA English,Maria Santos,Team Alpha,2025-12-01,16,10,502,56,584,0,N,1,Disconnected,14,7182243526,True,Escalation,RCCall
593000003607,ESR,PMR English,Maria Santos,PXP - Sagility,2026-03-14,61,19,350,30,460,0,N,1,Payment Collected,34,2475066723,True,First Time Call,RCCall
593000003608,PMR,NRA English,Brandon Smith,Team Alpha,2025-09-20,275,4,984,77,1340,0,N,1,Callback Scheduled,32,9662297854,True,Repeat Caller,RCCall
593000003609,GSIA,CRC English,Christopher Martinez,Team Beta,2026-03-24,139,29,996,63,1227,0,N,0,No Answer,18,5859487026,True,,RCCall
593000003610,GRH,CRC English,Robert Garcia,Team Gamma,2026-04-06,72,29,166,10,277,26,Y,0,Callback Scheduled,0,5662904773,True,Repeat Caller,RCCall
593000003611,TRI,IAI English,Amanda Johnson,Team Alpha,2026-03-09,158,22,665,16,861,0,N,0,No Answer,44,6872319378,True,,RCCall
593000003612,RASFA,IAI English,Nicole Brown,Team Beta,2025-09-27,200,15,204,54,473,0,N,1,Promise to Pay,18,3728018927,True,,RCCall
593000003613,CRC,Inbound Main,Sarah Thompson,PXP - Sagility,2026-04-23,204,8,378,84,674,0,N,1,Answering Machine,26,4593780479,True,Repeat Caller,RCCall
593000003614,MRB,NRA English,Sarah Thompson,PXP - Sagility,2026-04-24,299,17,469,42,827,0,N,1,Left Message,2,8875757677,True,Escalation,RCCall
593000003615,NRAA,Outbound Collection,Ashley Wilson,Collections North,2025-08-02,97,28,301,102,528,0,N,0,Resolved,5,7133837917,True,,RCCall
593000003616,NRAA,Espanol,Christopher Martinez,RCM Offshore,2025-06-30,65,27,269,35,396,0,N,0,Wrong Number,31,5399434963,True,,RCCall
593000003617,ESR,SAPA English,Jerome Viloria,Team Alpha,2025-12-25,15,19,993,23,1050,12,Y,1,Callback Scheduled,3,4067780917,True,Repeat Caller,RCCall
593000003618,NRA,NRA English,Robert Garcia,RCM Offshore,2025-10-20,41,3,267,49,360,0,N,1,Promise to Pay,53,8613876927,True,,RCCall
593000003619,NRAA,PMR English,Ashley Wilson,Team Beta,2025-11-21,170,28,847,7,1052,0,N,0,Disconnected,7,3801249175,True,Escalation,RCCall
593000003620,NRA,IAI English,Michael Rivera,PXP - Sagility,2025-06-10,93,10,126,35,264,48,Y,1,Disconnected,49,3634187078,True,Repeat Caller,RCCall
593000003621,GSIA,SAPA English,David Chen,Team Gamma,2025-06-16,189,20,926,46,1181,0,N,1,Patient Refused,0,3338052477,True,First Time Call,RCCall
593000003622,MRB,IAI English,Maria Santos,Team Gamma,2025-07-08,95,22,295,9,421,7,Y,0,Wrong Number,37,2296858909,True,,RCCall
593000003623,CRC,CRC English,Robert Garcia,Collections South,2026-03-28,170,4,208,61,443,113,Y,1,Disconnected,42,9133826934,True,Repeat Caller,RCCall
593000003624,ESR,IAI English,Jennifer Lee,Collections South,2026-01-23,233,6,543,8,790,0,N,1,Callback Scheduled,48,9998143733,True,Repeat Caller,RCCall
593000003625,NRAA,NRA English,David Chen,Team Beta,2026-03-09,182,21,286,19,508,0,N,0,Payment Collected,19,8692801431,True,Escalation,RCCall
593000003626,SMED,NRA English,Jennifer Lee,Team Alpha,2025-12-28,38,17,539,45,639,0,N,1,Answering Machine,53,5575181224,True,,RCCall
593000003627,SMED,Inbound Main,Amanda Johnson,PXP - Sagility,2025-08-13,231,21,862,67,1181,0,N,0,Left Message,34,9476562110,True,First Time Call,RCCall
593000003628,NRAA,SAPA English,Nicole Brown,Team Alpha,2025-05-19,258,17,416,32,723,0,N,1,Disconnected,24,2020552959,True,First Time Call,RCCall
593000003629,PXP,PMR English,Maria Santos,PXP - Sagility,2026-02-01,217,6,776,36,1035,0,N,1,Resolved,15,4415541367,True,Repeat Caller,RCCall
593000003630,PMR,IAI English,David Chen,Team Beta,2025-08-10,258,1,583,13,855,0,N,1,Answering Machine,31,7663427360,True,,RCCall
593000003631,SAPA,IAI English,Sarah Thompson,Team Beta,2025-08-18,67,0,824,62,953,0,N,1,Patient Refused,24,9942977503,True,First Time Call,RCCall
593000003632,NRAA,SAPA English,Maria Santos,Team Beta,2025-11-23,152,18,849,114,1133,0,N,1,Resolved,15,7462215745,True,Repeat Caller,RCCall
593000003633,ACR,SAPA English,Nicole Brown,Team Gamma,2026-01-19,192,26,314,4,536,0,N,0,Payment Collected,7,4718920832,True,,RCCall
593000003634,ACRB,Inbound Main,Amanda Johnson,Team Beta,2025-05-11,276,1,294,45,616,0,N,1,Wrong Number,57,9217908805,True,,RCCall
593000003635,NRA,Outbound Collection,David Chen,Team Gamma,2025-08-20,290,17,773,56,1136,0,N,1,Promise to Pay,7,7653459880,True,Repeat Caller,RCCall
593000003636,CRC,IAI English,Christopher Martinez,Collections South,2025-06-02,6,25,691,35,757,0,N,0,Callback Scheduled,15,9353841068,True,First Time Call,RCCall
593000003637,MRB,PMR English,Maria Santos,Team Beta,2025-11-01,180,3,972,86,1241,0,N,1,Promise to Pay,1,2530089945,True,,RCCall
593000003638,GSIA,IAI English,David Chen,Collections South,2026-01-13,188,29,205,0,422,0,N,0,Left Message,2,6293849269,True,,RCCall
593000003639,ACR,Outbound Collection,Jennifer Lee,Team Beta,2026-02-27,133,18,469,106,726,77,Y,1,In Queue,41,3038288853,True,Escalation,RCCall
593000003640,GRH,SAPA English,Jerome Viloria,Team Gamma,2025-12-31,175,11,867,59,1112,0,N,1,In Queue,59,8666026566,True,,RCCall
593000003641,NRA,CRC English,Amanda Johnson,Collections South,2025-05-04,251,11,317,35,614,0,N,1,No Answer,33,6959392883,False,Repeat Caller,RCCall
593000003642,GRH,CRC English,Ashley Wilson,Team Beta,2025-09-13,82,20,1082,81,1265,0,N,1,Patient Refused,59,9591215072,True,Escalation,RCCall
593000003643,GSIA,SAPA English,Jerome Viloria,Team Alpha,2025-12-26,149,5,610,103,867,0,N,1,Disconnected,19,7157208105,True,First Time Call,RCCall
593000003644,TRI,NRA English,Maria Santos,Team Gamma,2025-11-19,219,15,1122,7,1363,110,Y,1,Answering Machine,41,8808727528,True,Repeat Caller,RCCall
593000003645,SAPA,SAPA English,Robert Garcia,PXP - Sagility,2025-11-30,249,1,631,62,943,0,N,1,Disconnected,19,2315347260,True,Escalation,RCCall
593000003646,IAI,SAPA English,Michael Rivera,RCM Offshore,2025-09-02,7,17,1127,88,1239,0,N,1,Disconnected,51,6061919321,True,,RCCall
593000003647,MRB,IAI English,Michael Rivera,Collections North,2026-04-19,131,2,300,61,494,0,N,1,Left Message,34,3749756477,True,,RCCall
593000003648,MRB,Outbound Collection,Robert Garcia,Team Gamma,2025-05-27,42,22,126,22,212,0,N,0,Resolved,49,8867989658,True,,RCCall
593000003649,GSIA,PMR English,David Chen,RCM Offshore,2025-11-23,81,13,886,100,1080,0,N,1,Wrong Number,20,3608785675,True,,RCCall
593000003650,GRH,Outbound Collection,Robert Garcia,Collections South,2026-02-18,262,25,561,4,852,0,N,0,Resolved,23,9414314497,True,Repeat Caller,RCCall
593000003651,NRAA,Inbound Main,Robert Garcia,PXP - Sagility,2026-03-24,145,24,941,39,1149,0,N,0,Payment Collected,11,8035640414,True,Escalation,RCCall
593000003652,ACR,NRA English,Christopher Martinez,RCM Offshore,2025-11-22,130,21,817,51,1019,0,N,0,Disconnected,1,6218848378,True,Repeat Caller,RCCall
593000003653,IAI,CRC English,David Chen,Collections South,2025-06-06,55,0,717,76,848,9,Y,1,Answering Machine,53,2609514298,True,,RCCall
